❤️❤️❤️Grand opening. Fantastic massage,https://atlanta.craigslist.org/atl/thp/d/grand-opening-fantastic/6420158186.html,"Sandy,spring,atlanta"," Amazing Massage in Town Come enjoy our professional WHOLE BODY MASSAGE,And we include an exciting HOT STONE MASSAGE absolutely FREE!Luxury and atmosphere. We promise you that you will leave Refreshed and Relaxed. DON'T Wait! Call Now!CALL or TEXT us at  show contact info or call us at  show contact info .Experience the Most Amazing Feeling!Our treatments include: Full body massage Deep tissue/ soft tissue Swedish Walk on the back massage Knee massage Hot stone therapy massage Whole body massage Foot massage Swedish ReflexologyCALL or TEXT us at  show contact info or call us at  show contact info .We are Open 7 days a week 11:00AM - 10:00 PM.Walk-Ins are always Welcome.In Sandy Springs Plaza also known as Trader Joe's Shopping Center.6309 Roswell Road 2f, Sandy Springs GA, 30328 (2nd Floor)    ",2017-12-10 14:29:49,,,,2017-12-11 09:20:43.834037,CL1
"❤❤Grand Opening ,body massage with free Vicky Shower,",https://atlanta.craigslist.org/nat/thp/d/grand-opening-body-massage/6420155986.html,Marietta," MASSAGE SPRINGFor CELEBRATE WE GRAND OPEN.WE DO SPECIAL OFFER FOR ALL CUSTOMERS.We offer professional foot reflexology * body massage * deep tissue massage * kneeling back massage * Healing oils relaxing music and soft lighting are included for your ultimate comfort and relax.BODY MASSAGE WITH FREE HOT SHONECOMBO FEET AND BODY MASSAGEFOOT MASSAGE WITH FREE HOT STONE WE HAVE VERY NICE AND BEAUTIFUL PLACE. WE OPEN 7 DAYS A WEEK 11:00AM~10:PMWALK IN AND APPOINTMENT ALL WELCOME HURRY UP CALL AND MAKE APPOINTMENT. YOU WILL LOVE. YOU CAN'T MISS IT. WE ARE WAITING FOR YOU.Address: 2580 Windy Hill Road, #500, Marietta, GA 30067    ",2017-12-10 14:28:08,33.901254,-84.479253,2580 Windy Hill Road,2017-12-11 09:20:44.639972,CL1
"ğŸ”´ğŸ”´Grand_Opening Special $39.99/hr.(5245 Buford hwy, Norcross)",https://atlanta.craigslist.org/nat/thp/d/grandopening-special-3999/6420147129.html,"Norcross,Duluth,Doraville,Johns,Creek",---- Rose Massage (Norcross)  ----Clean RoomsRelaxing HoursProfessional Massage TherapistsBest in Town FANTASTIC RELAXING MASSAGE!Open Mon-Sun: 10:00am - 10:00pm ,2017-12-10 14:21:12,33.950640,-84.197695,5245 Buford Hwy,2017-12-11 09:20:45.419308,CL1
@@@@!!!Grand Open!!!@@Best Oriental Massage@@@@@@,https://atlanta.craigslist.org/atl/thp/d/grand-openbest-oriental/6420132831.html,"Suwanee,Lawrenceville,Duluth,Buford","  ***@@**NEW OPENING **@@***Chinese Massage Beautiful Asians GRAND OPENING in LawrencevillOur Treatments Include: ~ Full Body Massage~ Foot Massage~ Deep Tissue / Soft Tissue ~ Back walking  ~ 4 HANDS Massage ~ Bodywork /Relax~ Knee Massage~ Hot Stone Therapy Massage~ Free Bathing Open 7 days : Monday - Saturday :10:00am ---- 9:30pm Sunday                :10:30am ---- 10:00pm  In LawrencevilleWalk-in or Call  show contact info(I-85 Exit107,then Go East and past Hwy 120 and GA-316, next to Five Guys Burgers and Fries)Address :4788 Sugarloaf Pkwy #103, Lawrenceville, Georgia 30044 ",2017-12-10 14:10:15,34.046650,-84.059626,3550 Lawrenceville-Suwanee Rd,2017-12-11 09:20:46.095666,CL1
Well Trained therapists for truly Relaxing experience,https://atlanta.craigslist.org/nat/thp/d/well-trained-therapists-for/6420122442.html,"woodstock,rosewell","90mins with free table shower and free coconut oil or special oil.Don't look further.come try our massage, Our Therapists will make your experience with us truly relaxed &unforgettable. You will want to come back for more. XU YA Massage is combo of Deep Tissue, Acupressure, Shiatsu, Hot Stone & Barefoot/Ashiatsu (on request) Massage. It enables better ovygenated blood flow helping tissue repair, slows aging & helps relax your body & state of mind and LIFTS your tired muscles back to LIFE again. You will feel so good with your endorphins at end of massage its like having a new rejuvenated body. Don't wait ,Come try our massage. Reflexology & Ionic Detox also available.Try us out & get a truly relaxing lifting experience. Reflexology/Foot Massage, Ionic Detox are also available. Don't wait. Call without delay. Walk-in's are of course welcome.show contact info",2017-12-10 14:02:33,34.106000,-84.511700,14865 hwy 92 suite 3,2017-12-11 09:20:46.879286,CL1
▇▇New sweet  Asian staff just arrived for▇▇Only$39.99/hr,https://atlanta.craigslist.org/nat/thp/d/new-sweet-asian-staff-just/6420117474.html,"Roswell,Alpharetta,Johns,Creek,Marietta","AMAZING EXPERIENCE!! ROSE Massage(Roswell)** Private massage rooms * Clean * Quite & Comfortable** Professional * Asian Massage Therapists** Best prices & better service with our advanced professional procedures** Relieve your pain and stress from your neck, shoulder, arm and backOur wonderful Staff Are Ready To Give You the best massage in Town!!Open 10:00AM - 9:30PM 7days/week Tel:  show contact infoAppointment or Walk-ins Welcome!Add: 11235 Alpharetta Hwy Suite 133 Roswell GA 30076(Same as Just Brakes Shopping Center)====Google map====Services: Full Body Massage / Vichy Shower / Knee Massage / Couples Massage Deep Tissue/Soft Tissue / Hot Stone Therapy Massage / Back Walking Massage Gift Cards Available! ",2017-12-10 13:58:48,34.054348,-84.329199,11235 Alpharetta Hwy,2017-12-11 09:20:47.684932,CL1
20% off for Body Massage-Grand Opening- Spa 18     Tel:678-712-3357,https://atlanta.craigslist.org/atl/thp/d/20-off-for-body-massage-grand/6420097296.html,CHAMBLEE," Grand Opening - 4/18/201720% Off (only for body masssage)  Open 7 Days a Week :9am - 9pm Body Massage  Reflexology Foot Massage  Acupuncture  Cupping  Scraping   Acupressure Healing  Massage Hypnosis  Meridian Circulation Electrotherapy  Detox  Combo Massage  Gift Card Available Busy people should take a break and go to a massage spa. It can be a place to pamper yourself, to chill out, relax, recharge, reflect or re-energize. Massage spas cater to a range of health promoting experiences.Store is walk-ins welcome or appointment. We are open 7 days a week.  Address:4300 Buford Hwy Suite 205 Chamblee, GA 30345Tel:  show contact infowww.gotospa18.comwww.gotoyini.comaddress: 4997 Buford hwy chamblee ga 30341 tel; show contact info ",2017-12-10 13:43:00,33.868450,-84.300230,4300 Buford Hwy Suite 205,2017-12-11 09:20:48.626615,CL1
Massage & Pampering...$29.&up Ladies ONLY special!!!,https://atlanta.craigslist.org/atl/thp/d/massage-pampering29up-ladies/6419936944.html,"MASSAGE,BY,LEO,AIRPORT,Atlanta","Ladies!!!Do you WORK hard??Do you CARE for YOUR body?Are you in NEED of, & DESERVE: Relaxation?Aches & Pain Relief??Stretching??? Head-to-Toe Pampering????Welcome to:THE Complete Body & Wellness Kingdom!!!""Professional Massage by Leo""Beautiful Office located on Virginia Avenue, by the AIRPORT!Available Hours:Monday-Friday: 8am-MidnightSaturday: 8am-10pmSunday: 2pm-MIDNIGHT",2017-12-10 11:36:29,33.659270,-84.440662,Virginia Avenue at Myrtle,2017-12-11 09:20:49.525641,CL1
Latina Massage Therapist,https://atlanta.craigslist.org/nat/thp/d/latina-massage-therapist/6419920575.html,Marietta,Knowledgeable massage therapist. Will customize each session according to your needs. Please text day and time you wish to come in. I will respond once I become available.  show contact infoOpen 7 days a week from 9 to 5. No exceptions.    ,2017-12-10 11:22:44,,,,2017-12-11 09:20:50.220489,CL1
ðŸ¦‹ðŸŒˆðŸ•ŠðŸŒ¿SOOTHING RELAXING BODYWORK ðŸ•Š custom,https://atlanta.craigslist.org/sat/thp/d/soothing-relaxing-bodywork/6420079644.html,Riverdale,"Welcome to my loving, healing Sanctuary... Receive the attention and touch you long for. Feel enveloped by warm love and Pleasure... Magic happens when we listen to and trust our bodies' wisdom, and get out of our thinking heads. Are you ready for a Beautiful, Restorative, Healing journey? Are you ready to feel your body in ways you have not felt it before? I will take you where you need to go... away from the draining stresses of life and work and into a timeless, heart-filled bliss! This work goes deep... I am a Seductive Reiki Master who has mastered the art of intuitive tantric healing. *Respect and integrity are crucial values in my work. Thank you for your respect and Intentionality when you come in for sessions!* * show contact info*. $120/hour.For Women and men. Blessings! I AM NOT AN ESCORT. Zenful Tantric Reiki    ",2017-12-10 13:29:40,33.553100,-84.400300,,2017-12-11 09:20:51.093863,CL1
❤❤❤GRAND OPENING SPECIAL (ORIENTAL SPA) 770-573-7372,https://atlanta.craigslist.org/nat/thp/d/grand-opening-special/6419841211.html,"Villa,Rica","GRAND OPENING SPECIAL $49.95 1st hour*****NEW GORGEOUS ASIAN STAFF*****ENJOY A GREAT PROFESSIONAL MASSAGE THERAPY SESSIONBrand New establishment. Come in and relax with us.OPEN DAILY: Mon-Sat 9:30am~9:30pmSun 10:30am-7:00pm125 Commons Way, Suite 204, Villa Rica, GA 30180Walk-ins Welcomed ! About Our Services: * Full body massage * Foot Reflexology Massage* Deep Tissue / Soft Tissue Massage* Hot Stone Therapy Massage* Four hands Massage * Couples Massage Couple's Massage:This is the perfect romantic, birthday, or holiday gift for you and your spouse ! Two skilled massage therapists attend to you and the person you love.Hot Stone Massage:Great for stress reduction or relief of modest aches and sports pains.Full Body Oil Massage:A relaxing systematic stimulation of the soft tissue and muscles. This rhythmic flowing style relieves stress and imparts greater feelings or well-being.Four Hands Massage: Enjoy an extraordinary experience from two massage therapists working together on you using synchronized massage techniques that flow seamlessly over the entire body.Foot Reflexology Massage:Enjoy a healthful and stimulating experience for tired feet. Your foot reflexology massage therapist will apply pressure to specific points on your feet to stimulate blissful whole body rejuvenation.",2017-12-10 10:08:47,33.717300,-84.929700,125 Commons Way,2017-12-11 09:20:51.963861,CL1
★☆★☆★REFRESHING ! AN UNFORGETTABLE ASIAN BODYWORK,https://atlanta.craigslist.org/atl/thp/d/refreshing-an-unforgettable/6420077132.html,"Roswell,Alpharetta",[[ ____VERY_NICE!_ Relaxing_Chinese Bodywork ____ ]]Congratulations! you have already found the best Staffin Atlanta . GA ! show contact info10:00am-10:00pm 7 daysDeep Tissue / Swedish / Back Walking/Table Shower & Hot stoneIf you would like a Relaxing Bodywork by ProfessionalAsian Staff Come and Experience a Perfect Bodywork.Body Massage :*** $40/30mins ****** $50/60mins ****** $80/90min ***Foot Reflexology*** 30Mins/$20 ****** 60min /$30 ***welcome walk in11060 Alpharetta Hwy suite 114 Roswell GA 30076    ,2017-12-10 13:27:41,34.021300,-84.310400,,2017-12-11 09:20:52.741016,CL1
========== ðŸ’— =========== GG SPA: 404-907-4699   ======= ðŸ’— ======,https://atlanta.craigslist.org/atl/thp/d/gg-spa/6420059263.html,"Buckhead,Midtown,Downtown","((( GG Spa )))***BETTER RELAXATION 4 U***  3149 E Shadowlawn Ave NE, Atlanta, GA 30305 Come and enjoy a totally relaxing momentWe offer various relaxation service to suit your individual needs  show contact info Body to Soul: We heal you all over 24/7 Always be with youBeautiful  Global Staff are waiting 4 UFree Table Shower! DIRECTION: CLICK ",2017-12-10 13:13:37,33.841012,-84.374146,3149 E Shadowlawn Ave NE,2017-12-11 09:20:53.538705,CL1
"ğŸ”´ğŸ”´Grand_Opening Special $39.99/hr.(5245 Buford hwy, Norcross)",https://atlanta.craigslist.org/nat/thp/d/grandopening-special-3999/6420049777.html,"Norcross,Duluth,Doraville,Johns,Creek",---- Rose Massage (Norcross)  ----Clean RoomsRelaxing HoursProfessional Massage TherapistsBest in Town FANTASTIC RELAXING MASSAGE!Open Mon-Sun: 10:00am - 10:00pm ,2017-12-10 13:06:22,33.950569,-84.197481,5245 Buford Hwy,2017-12-11 09:20:54.334809,CL1
〓〓〓$49 〓〓〓SPECIAL 〓〓,https://atlanta.craigslist.org/nat/thp/d/49-special/6420020919.html,"Atlanta,Road,Suite,K","Grand Opening -- Elite Hands Massage by Experienced Professional Licensed TherapistsElite Hands MassageFirst timers can get a body massage (1 hour) for $49Olde Town Center216 Atlanta Road, Suite K, Cummings ,GA 30040Tel: show contact infoMon-Sat 10:30am - 10:00pmSunday 11:00am - 9:30pm",2017-12-10 12:44:03,34.204269,-84.136305,216 Atlanta Road,2017-12-11 09:20:55.140029,CL1
❤Summer Special Discount ❤678-401-2608 ❤A1 Massage❤,https://atlanta.craigslist.org/atl/thp/d/summer-special-discounta1/6420005803.html,"Smyrna,Marietta,Roswell,Atlanta","  Welcome to A1 Massage Grand Opening     Summer Special Discount $50/Hr Body Massage    Please Call  show contact info   Location: 2620 Cobb Pkwy SE, Ste 2A, Smyrna, GA 30080",2017-12-10 12:32:13,33.903084,-84.488983,2620 Cobb Pkwy SE Ste 2A,2017-12-11 09:20:55.991002,CL1
M4M RELAXING FULL BODY MASSAGE MALE 4 MALE,https://atlanta.craigslist.org/atl/thp/d/m4m-relaxing-full-body/6420001708.html,"East,Marietta","I welcome you to experience the awesomeness of my massage service. I work on straight, bi, gay and curious married gentlemen. I never discriminate by age, weight or looks. All my clients are given 5 star treatment. Your session includes heated massage table,warm lotion, and shower available with hot towel all in a smoke free home. I'm very intuitive and know exactly what a man needs and offers deep to gentle modalities. You will discover a sense of bliss and relaxation both physically and emotionally. I have many repeat clients and would love to meet you soon.(Draping optional), Seniors welcome. CASH/CREDIT   Hours 10am-11pm daily     Rates 60 minutes $80                                                                                   90 minutes $110Outcalls add $25.     Call/ Text  show contact info",2017-12-10 12:29:04,33.928200,-84.473300,,2017-12-11 09:20:56.676317,CL1
Far East Masssage - CL SPECIAL! Get 20% off - Far East Massage,https://atlanta.craigslist.org/nat/thp/d/far-east-masssage-cl-special/6419996875.html,"Holly,Springs,Woodstock,Town,Lake","Far East Massage $59.99 1 hour Full Body MassageSave with an Appointment when you mention this AD and get 20% off a one hour massage - Call Ahead  show contact infoProfessional Therapists waiting to assist youFor relaxation or for a variety of health conditions:  - Back pain - Inflammatory conditions such as arthritis and tendinitis - Stress relief and stress-related conditions - Migraines - Muscle and related conditions such as spasms, strains and sprains - Circulatory and respiratory problems - Relieves stress & Building Immunity.Warm, Clean Atmosphere awaits you - Men and Women. Ask about Our 4 Hand Massage -- NO Appointment Required. Located within the Publix Plaza next to Subway @ East Cherokee and Old Hwy 5 6234 Old Hwy 5, Woodstock, Ga. 30188 Suite D-8ALL Major Credit Cards, Cash, NO CHECKSEXTENDED HOURS!!9:30a - 10:00p Mon thru Sat. 10:00a - 8:00p Sun	Credit Card use Fee under $80 = 2.00	$80 or more = $3.00 ",2017-12-10 12:25:12,34.130812,-84.498521,6234 old Highway 5,2017-12-11 09:20:57.698027,CL1
